time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,emissions of greenhouse gases mobility,railway electricity co2 emission,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,railway activity per year,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,DIESEL PETROL RATIO,car diesel co2 emissions,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2057,2071,2021,1,1,3342.5354923649434,0.00695462,329.76849565145915,-680.0169194777346,7860.410628371661,11796.809843393898,365600.494342868,22814900.0,0.9999998280857602,0.4801629057460417,0.0284,0.0145,0.00844,1479.250852994105,1.0550995180268539,1.0946917235086906,102017.30020648999,0.0103,0.001462,0,1.6793483770158333,83732.22416013991,1.859511282761875,0.0,1.4486729308771726,2.6,0.0672,234639.79047492697,2.3,242027.52725497863,1.031485438872488,0.6513270691228273,80,0.662,80,0.0215,0.00347731,0.004963590343518715,6.097412715731844,4223.286853211111,1166.0125656797738,1287.1329843235303,2.40354609929078,0.7340425531914894,1753.4855148755341,0.5964539007092199,0.06851456112751214,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,70205.8500834049,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4542.721102827418,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1535976064.0000002,-22895856.532132864,1648442903.2186136,65937.71612874456,-89570982.68648063,-12791.632037456302,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,348573.170493524,0.00113,67729.375,0.001,4731.8,9,350837.49541011907,4731800.0,59937500.0,3.439,0.04631167929868623,152953,78046,27696,328762,40,10440,391.19503997681073,0.9717894736842105,142940.0,0.19202887077489658,2.3,20,0.561331464482044,20,0.028555760075666483
2058,2071,2021,1,1,3255.9408066327715,0.006906587,330.4137699477565,-686.0737905474474,7930.4228477258675,11850.380376863863,368856.8766384125,22814900.0,0.9999998296655858,0.47808509828805906,0.0284,0.0145,0.00844,1506.268480264982,1.0385113499591618,1.063932132048411,103880.58484586082,0.0103,0.001462,0,1.6876596068477638,84061.99265579137,1.865744705135823,0.0,1.4409830330121027,2.6,0.0672,238925.34514547986,2.3,244183.25233462907,1.0220064856909497,0.6590169669878972,80,0.662,80,0.0215,0.0034532935,0.004566099660546339,6.076356286561889,4237.273112999016,1186.7461570242094,1291.6087447212485,2.40354609929078,0.7340425531914894,1759.582927591266,0.5964539007092199,0.07799351430905037,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,70657.93725898697,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4584.975503069678,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1550263040.0,-23108823.752417635,1663775996.4533625,66551.0398581345,-90404132.70094475,-12910.614191021921,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,355433.0935439024,0.00113,67729.375,0.001,4731.8,9,357245.3312849154,4731800.0,59937500.0,3.439,0.045502569930713846,154575,78659,27634,331820,40,10480,391.3460053474811,0.9696140350877193,144269.56521739133,0.1915592245505359,2.3,20,0.5657403539539899,20,0.02841210416221537
2059,2071,2021,1,1,3175.9508291344887,0.006859213,331.11216929258916,-692.0888143012257,7999.951348105564,11903.449923166803,372090.760377003,22814900.0,0.9999998310183869,0.4760524051409685,0.0284,0.0145,0.00844,1531.638728997315,1.0243069384977008,1.034757007422795,105630.25717222861,0.0103,0.001462,0,1.695790379436126,84392.40642573913,1.8718427845770944,0.0,1.4336892518556987,2.6,0.0672,242949.5914961258,2.3,246324.083369576,1.0138896791415433,0.6663107481443012,80,0.662,80,0.0215,0.0034296065,0.004210778002848098,6.055516556772744,4251.278283714182,1205.1758546538108,1296.0690488039374,2.40354609929078,0.7340425531914894,1765.6592838778279,0.5964539007092199,0.08611032085845675,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,71048.5240208862,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4621.481757301221,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1562606464.0000002,-23292819.630767006,1677023227.4298854,67080.92909719542,-91123943.79911816,-13013.410413952066,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,361840.8034361804,0.00113,67729.375,0.001,4731.8,9,363262.45441529417,4731800.0,59937500.0,3.439,0.044806739026074835,155768,79612,28045,334462,40,10520,391.0319103923597,0.9840350877192983,145418.26086956522,0.1909440695299709,2.3,20,0.5725946307350086,20,0.028272671939881328
2060,2071,2021,1,1,3101.889555238148,0.006812485,331.8591616600247,-698.0620364562394,8068.996657961904,11956.05178935817,375302.170137763,22814900.0,0.9999998321724713,0.47406458410773294,0.0284,0.0145,0.00844,1555.481254449304,1.0121890503224997,1.0070498613815004,107274.56927236578,0.0103,0.001462,0,1.7037416635690683,84723.51859503172,1.8778062476768012,0.0,1.426762465345375,2.6,0.0672,246731.50932644127,2.3,248450.03663119912,1.006965171612857,0.6732375346546249,80,0.662,80,0.0215,0.0034062425,0.003891669262567801,6.034890251119355,4265.293125671215,1221.577386072869,1300.5140556381643,2.40354609929078,0.7340425531914894,1771.7148004346006,0.5964539007092199,0.09303482838714308,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,71396.97708591135,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4654.049978809072,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1573618368.0,-23456967.354184665,1688841442.1958444,67553.65768783378,-91766106.84165967,-13105.11771805742,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,367844.0458135773,0.00113,67729.375,0.001,4731.8,9,368917.2437276659,4731800.0,59937500.0,3.439,0.044205140513937785,157437,80404,28395,336819,40,10560,390.41645675663415,0.9963157894736843,146443.0434782609,0.19023864706058988,2.3,20,0.5782909447020252,20,0.028137327306484043
2061,2071,2021,1,1,3033.1650090904436,0.006766389,332.65067294323893,-703.9935636128279,8137.560009503115,12008.21833753737,378491.16323270305,22814900.0,0.9999998331516085,0.47212133976790976,0.0284,0.0145,0.00844,1577.9041748107422,1.0019081114521249,0.9807054291033117,108820.97757315463,0.0103,0.001462,0,1.711514640928361,85055.37775669176,1.8836359806962708,0.0,1.420176357275828,2.6,0.0672,250288.24841825562,2.3,250561.15006004943,1.0010903494012142,0.6798236427241721,80,0.662,80,0.0215,0.0033831945,0.0036038557676763357,6.01447297590463,4279.310088039316,1236.1823382519308,1304.9439218863263,2.40354609929078,0.7340425531914894,1777.74969068572,0.5964539007092199,0.09890965059878579,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,71826.00160636235,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4694.148824297312,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1587176512.0,-23659070.32124366,1703392337.0837584,68135.69348335033,-92556754.76251477,-13218.030147634736,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,373591.16848044115,0.00113,67729.375,0.001,4731.8,9,374235.3418740788,4731800.0,59937500.0,3.439,0.043682876165631594,159237,80473,28747,339721,40,10600,390.46058921548536,1.0086666666666666,147704.78260869568,0.18976929604616014,2.3,20,0.5787872144794547,20,0.028005937865140943
2062,2071,2021,1,1,2972.1384644905097,0.006720913,333.4830323831664,-709.8835600746517,8205.643301938175,12059.980973256725,381657.82799712446,22814900.0,0.9999998339759003,0.4702223279825709,0.0284,0.0145,0.00844,1599.005456907798,0.994216897155225,0.9556283223743172,110276.23840743433,0.0103,0.001462,0,1.7191106880697165,85388.028429635,1.8893330160522872,0.0,1.4139070805935792,2.6,0.0672,253635.34833709893,2.3,252657.4821340964,0.9961445981034833,0.6860929194064207,80,0.662,80,0.0215,0.0033604565,0.0033432451783053678,5.994261878243771,4293.322958562974,1252.625201336737,1309.3588009856608,2.40354609929078,0.7340425531914894,1783.7641636616247,0.5964539007092199,0.10578310284477502,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,72327.0230053315,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4740.976869562525,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1603009920.0,-23895089.258308765,1720385094.759548,68815.40379038193,-93480085.50123909,-13349.891010431957,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,379096.8318884982,0.00113,67729.375,0.001,4731.8,9,379239.9838831667,4731800.0,59937500.0,3.439,0.043109463183699306,159862,81658,28642,343110,40,10640,391.0816179320965,1.0049824561403509,149178.26086956522,0.1895075056756767,2.3,20,0.5873101084831349,20,0.027878374867448454
2063,2071,2021,1,1,2915.4261132249544,0.006676044,334.3505262986802,-715.7322447215654,8273.24906532992,12111.370136576106,384802.28210836835,22814900.0,0.9999998346667284,0.4683671600927014,0.0284,0.0145,0.00844,1618.9158855177473,0.9879994447012312,0.9316914595000958,111649.37141501704,0.0103,0.001462,0,1.7265313596291945,85721.51146201817,1.8948985197218957,0.0,1.407922864875024,2.6,0.0672,256793.55425453917,2.3,254739.11075573985,0.9919996298008208,0.692077135124976,80,0.662,80,0.0215,0.003338022,0.003112939440565247,5.974252999137443,4307.338291971106,1267.962331751562,1313.7588442792653,2.40354609929078,0.7340425531914894,1789.7584255398685,0.5964539007092199,0.11200055529876882,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,72778.66666831492,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4783.189816828748,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1617282880.0,-24107847.550646886,1735703145.7183962,69428.12582873587,-94312418.1677492,-13468.756438536264,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,384270.6799645585,0.00113,67729.375,0.001,4731.8,9,383962.1882962436,4731800.0,59937500.0,3.439,0.04258801594319009,160934,82402,28822,346165,40,10680,391.3376524537394,1.0112982456140351,150506.52173913043,0.18913262746144247,2.3,20,0.5926611913006353,20,0.027754513152789175
2064,2071,2021,1,1,2861.8896762680906,0.00663177,335.25017850995374,-721.5398879389011,8340.380425100198,12162.414980631675,387924.67093489296,22814900.0,0.9999998352384368,0.4665553947571976,0.0284,0.0145,0.00844,1637.7152838195016,0.9828540684061213,0.9088171343318115,112945.88164272424,0.0103,0.001462,0,1.7337784209712097,86055.86198831686,1.9003338157284073,0.0,1.402204283582953,2.6,0.0672,259775.52777826574,2.3,256806.13215889916,0.9885693789374143,0.6977957164170471,80,0.662,80,0.0215,0.003315885,0.002903084476149628,5.954443052777312,4321.339438533793,1281.4345382666286,1318.144200204164,2.40354609929078,0.7340425531914894,1795.732678539006,0.5964539007092199,0.11714593159387862,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,73243.76354679141,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4826.660171034816,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1631980992.0,-24326943.32403338,1751477479.0462313,70059.09916184926,-95169543.72219792,-13591.162538967086,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,389194.4755161201,0.00113,67729.375,0.001,4731.8,9,388420.8869693287,4731800.0,59937500.0,3.439,0.04214027200565761,161771,83177,29079,349311,40,10720,391.71380221803497,1.0203157894736843,151874.34782608697,0.18880924322311077,2.3,20,0.5982352359021983,20,0.02763423108451688
2065,2071,2021,1,1,2811.292308881993,0.006588079,333.8232194051135,-727.3068080206233,8407.041060453439,12213.143675192801,391025.16560248553,22814900.0,0.9999998357023326,0.4647865541652209,0.0284,0.0145,0.00844,1655.4658125100061,0.978679006019973,0.8869447674703858,114170.05603517283,0.0103,0.001462,0,1.7408537833391164,86391.11216682682,1.9056403375043374,0.0,1.3869447674703856,2.6,0.0672,262591.1288808975,2.3,258858.65962884543,0.9857860040133154,0.7032638081324035,80,0.662,80,0.0215,0.0032940395,0.002709648139984774,5.934828545164637,4335.31999140222,1293.2057839635145,1322.515014785458,2.40354609929078,0.7340425531914894,1801.6871215917834,0.5964539007092199,0.12132099398002691,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,73559.54451704757,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4856.174689974473,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1641960384.0000002,-24475700.022047862,1762187579.487508,70487.50317950033,-95751495.46545999,-13674.271067422344,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,393720.19222200697,0.00113,67729.375,0.001,4731.8,9,392630.82270495937,4731800.0,59937500.0,3.439,0.04175669539189404,163891,83249,29730,351447,40,10760,390.98287508605586,1.043157894736842,152803.0434782609,0.18811971961883364,2.3,20,0.5987530826264725,20,0.027517410505845982
2066,2071,2021,1,1,2763.524961755346,0.00654496,330.96805244595515,-733.0333682211202,8473.235170297892,12263.269032842798,394103.9614092043,22814900.0,0.9999998360683098,0.4630482570532082,0.0284,0.0145,0.00844,1672.2252967074,0.9753852115822506,0.8660510572613261,115325.88253154482,0.0103,0.001462,0,1.7478069717871674,86724.93538623193,1.9108552288403755,0.0,1.366051057261326,2.6,0.0672,265249.52982255304,2.3,260896.82245289325,0.9835901410548337,0.7084872356846684,80,0.662,80,0.0215,0.00327248,0.002530931788313883,5.9154066793841595,4349.277655098909,1303.4195900223851,1326.8714314835045,2.40354609929078,0.7340425531914894,1807.621950136948,0.5964539007092199,0.1246147884177495,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,73935.93887578923,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4891.354448972772,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1653855296.0000002,-24653010.206104446,1774953457.6352093,70998.13830540839,-96445151.42910476,-13773.332075590453,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,398071.4739017719,0.00113,67729.375,0.001,4731.8,9,396605.71002598264,4731800.0,59937500.0,3.439,0.04142948319433544,164808,84663,29795,353993,40,10800,390.73725483339825,1.045438596491228,153910.0,0.1876051654274553,2.3,20,0.6089230169059694,20,0.027403936670370565
2067,2071,2021,1,1,2718.4514134291685,0.006502402,328.2611289595875,-738.7193891405624,8538.960680925853,12312.613741106343,397160.9619035281,22814900.0,0.999999836345341,0.46133297661903677,0.0284,0.0145,0.00844,1688.049141850595,0.9728919314101863,0.8461024416812429,116417.18219659277,0.0103,0.001462,0,1.754668093523853,87055.90343867788,1.9160010701428898,0.0,1.3461024416812428,2.6,0.0672,267759.51905216335,2.3,262920.5567801356,0.9819279542734575,0.7134743895796892,80,0.662,80,0.0215,0.003251201,0.0023656867849015735,5.896174468018616,4363.210901252953,1312.2066612953897,1331.2135917056055,2.40354609929078,0.7340425531914894,1813.5373568163322,0.5964539007092199,0.12710806858981383,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,74401.33142933153,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4934.852438496197,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1668562752.0,-24872245.2647887,1790737819.1469781,71629.51276587915,-97302821.88218947,-13895.81599299548,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,402289.8460034141,0.00113,67729.375,0.001,4731.8,9,400358.68957408256,4731800.0,59937500.0,3.439,0.04115205446883805,166381,84796,29867,357141,40,10840,391.1758973177012,1.0479649122807018,155278.69565217392,0.18733294197077682,2.3,20,0.6098795948827538,20,0.027293719775593347
2068,2071,2021,1,1,2675.8783719621792,0.006460394,325.69464389549023,-744.3643657686968,8604.211754853211,12361.20770566528,400195.895574568,22814900.0,0.9999998365415245,0.45964132901112825,0.0284,0.0145,0.00844,1702.9899747884845,0.971126279363856,0.8270459352677937,117447.58446817134,0.0103,0.001462,0,1.761434683955487,87384.16456763746,1.9210760129666151,0.0,1.3270459352677935,2.6,0.0672,270129.44427679403,2.3,264929.68287036405,0.9807508529092374,0.7182385161830516,80,0.662,80,0.0215,0.003230197,0.0022127366685411962,5.877128734454117,4377.118294327997,1319.685395442474,1335.5416346661725,2.40354609929078,0.7340425531914894,1819.433531284351,0.5964539007092199,0.128873720636144,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,74717.70374971922,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4964.422228070572,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1678560832.0,-25021280.53339871,1801467975.9561222,72058.71903824489,-97885863.42272356,-13979.080155399153,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,406149.77173576044,0.00113,67729.375,0.001,4731.8,9,403902.24298604124,4731800.0,59937500.0,3.439,0.04091884337470786,167838,85783,30156,359281,40,10880,390.5343162262924,1.0581052631578947,156209.13043478262,0.18670282373197694,2.3,20,0.6169784103946797,20,0.02718668562149894
2069,2071,2021,1,1,2635.6300623728443,0.006418926,323.2612849237286,-749.9678605168774,8668.983333931645,12409.080403354741,403208.5271596114,22814900.0,0.9999998366640359,0.45797385793402,0.0284,0.0145,0.00844,1717.096856547503,0.9700236765455756,0.808832111269348,118420.47286534503,0.0103,0.001462,0,1.76810456826392,87709.85921153295,1.92607842619794,0.0,1.3088321112693477,2.6,0.0672,272367.08759029355,2.3,266924.04497966275,0.9800157843637171,0.722791972182663,80,0.662,80,0.0215,0.003209463,0.0020708991197629736,5.858267026835934,4390.998351121205,1325.9608319257502,1339.8556972478464,2.40354609929078,0.7340425531914894,1825.310660018805,0.5964539007092199,0.12997632345442445,1035,3389,841,0.0,0.9,0,94,2,0,18.489,75,0,0,0.0,0,28500,150,0,0,0,20,190,10,61.1,0.65,80,139037.28,1737.9660000000001,0.29,400000,0,0,0.5,75068.96572786935,66.931875,517001.43585,7961822.11209,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,124.08034460400002,6154.633253047608,1861205.16906,0.5,15256.841622292462,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,-4997.252985093337,0.1991,-0.014906388887667498,-0.05831535060072435,0.7789,0.022,1.0732217394883918,0.01,0.1,0.02,16.3,12.8,10340028.717,0.6,1689661504.0000002,-25186751.467145156,1813381458.4694526,72535.25833877812,-98533203.00230722,-14071.526720759495,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,409846.7969117909,0.00113,67729.375,0.001,4731.8,9,407248.00618392153,4731800.0,59937500.0,3.439,0.040725184862039604,169238,86637,30367,361657,40,10920,390.17843948217535,1.0655087719298246,157242.1739130435,0.1861790132681223,2.3,20,0.6231206479298215,20,0.027082760567901588
