time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 90,average monthly income 20,average monthly income 50,income 90 multiplier,income 50 multiplier,average monthly income,income 20 multiplier,labor force income multiplier,IMI50,IMI90,IMI20,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,EMISSION PETROL CAR,car electricity co2 emission,railway electricity co2 emission,car petrol co2 emission,EMISSION DIESEL CAR,bus electricity co2 emission,EMISSION ELECTRICITY CAR,bus natural gas co2 emission,EMISSION NATURAL GAS BUS,car diesel co2 emissions,EMISSION DIESEL BUS,EMISSION ELECTRICITY BUS,bus diesel co2 emission,EMISSION ELECTRICITY RAILWAY,emissions of greenhouse gases mobility,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,railway activity per year,bus diesel activity,DIESEL PETROL RATIO,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,car activity per year,car diesel activity,car electricity activity,car petrol activity,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2051,2061,2011,1,1,2719.860489206991,0.007257457,146.4129067350822,225.94359341247872,4956.925773845196,5900.296718731947,230554.68715559054,22814900.0,0.9999998128247076,0.9043021060575995,0.02565,0.02758,0.0083,1713.364840792188,1.2153405698746038,1.404448033493102,62123.45325569935,0.00732,0.001076,0,1.0956978939424005,77932.63576075636,1.1674713143992008,0.0,1.495551966506898,2.7,0.0283,142883.9424881085,2.3,160466.06226029102,1.1230517542140592,0.49110393301379607,80,0.696,80,0.0215,0.0036287285,0.0042771137191827,3.4422628452516384,3920.7201945409297,682.6545451885822,900.2153756837022,4.128826530612245,0.9489795918367347,948.6140517957291,0.7219387755102041,-0.002305175421405917,744,3237,566,0.0,0.5575,0,94,2,0.0,39.632813508089995,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,596077.5151616735,3725.4844697604594,0.29,400000,0,0,120,1141.8890196076188,575.614125,98502.45031716286,140,385.99946698720606,42.828,15906.325437191994,932,49965.01103044493,871,348.3,3474.992617528232,645,169952.28201392284,1108238.4926419926,17066872.78668669,16.3,0.18,0.05,0.77,892425.0,3989658.5735111735,2.3,0.3,0.29632206895601465,0.6815407585988336,0.69,0.01,0.02213717244515182,16.3,12.8,22164769.852839854,1204408896.0000002,356892935.9317495,26662207.425226927,820853752.6430238,311124.6627602729,0.00113,67729.375,0.001,4731.8,9,213642.55574635006,4731800.0,59937500.0,3.439,0.048999893483107904,42289,44758,25607,257793,40,10600,486.5006841859753,2.1339166666666665,112083.91304347827,0.7371452045094621,2.3,20,0.07508754962491805,20,0.04597607678583675
2052,2061,2011,1,1,2711.0665820782842,0.007205166,147.65510019338532,227.08952166001197,4982.06603641863,5907.321473378031,231724.00169388976,22814900.0,0.9999998148747171,0.9008100662629699,0.02565,0.02758,0.0083,1741.1239907754684,1.1938154705018391,1.4024267078591524,63129.94890411416,0.00732,0.001076,0,1.0991899337370301,78079.04866749144,1.1735823840398028,0.0,1.4975732921408476,2.7,0.0283,145198.88247946254,2.3,161279.90517894726,1.1107516974296223,0.49514658428169517,80,0.696,80,0.0215,0.003602583,0.004050385143079871,3.429861894168248,3934.7315652787975,686.3027478655692,903.4820128735838,4.128826530612245,0.9489795918367347,952.0563146409808,0.7219387755102041,-0.0010751697429622245,744,3237,566,0.0,0.5575,0,94,2,0.0,39.632813508089995,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,596077.5151616735,3725.4844697604594,0.29,400000,0,0,120,1168.1890493018486,575.614125,98947.73258058954,140,385.99946698720606,42.828,15906.325437191994,932,50190.87884522658,871,348.3,3474.992617528232,645,170649.73212182542,1108238.4926419926,17066872.78668669,16.3,0.18,0.05,0.77,892425.0,3989658.5735111735,2.3,0.3,0.2962012341058343,0.681262838443419,0.69,0.01,0.02253592745074668,16.3,12.8,22164769.852839854,1210347008.0,358506277.4659041,27276292.36251631,824564438.1715795,315283.451403074,0.00113,67729.375,0.001,4731.8,9,217103.8942812486,4731800.0,59937500.0,3.439,0.048739423095756094,42151,45370,25731,259064,40,10640,486.4304988485043,2.14425,112636.52173913045,0.7364352888539177,2.3,20,0.07611426172935636,20,0.04591669366238362
2053,2061,2011,1,1,2703.0681826183472,0.007153623,148.87471587609548,228.218819719459,5006.841453028947,5914.415228767988,232876.34665250918,22814900.0,0.999999816769301,0.8974289519301162,0.02565,0.02758,0.0083,1767.8750074436002,1.1739223384511683,1.4004672906511062,64099.891495416974,0.00732,0.001076,0,1.1025710480698838,78226.70376768483,1.1794993341222968,0.0,1.4995327093488937,2.7,0.0283,147429.75043945902,2.3,162081.9372701464,1.0993841934006676,0.4990654186977872,80,0.696,80,0.0215,0.0035768115,0.003841055664309299,3.417593944321951,3948.7067509021276,690.3909149977935,906.7368818139679,4.128826530612245,0.9489795918367347,955.486176535149,0.7219387755102041,0.0006158065993324691,744,3237,566,0.0,0.5575,0,94,2,0.0,39.632813508089995,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,596077.5151616735,3725.4844697604594,0.29,400000,0,0,120,1193.6158426659167,575.614125,99284.13814481771,140,385.99946698720606,42.828,15906.325437191994,932,50361.51934882059,871,348.3,3474.992617528232,645,171182.20498301167,1108238.4926419926,17066872.78668669,16.3,0.18,0.05,0.77,892425.0,3989658.5735111735,2.3,0.3,0.2960791026445177,0.6809819360823905,0.69,0.01,0.02293896127309166,16.3,12.8,22164769.852839854,1214962944.0,359725138.2058614,27869987.920657434,827367817.873481,319151.55683575064,0.00113,67729.375,0.001,4731.8,9,220439.52685273899,4731800.0,59937500.0,3.439,0.04845081137851721,42832,45467,25807,260052,40,10680,485.86809516277947,2.1505833333333335,113066.08695652174,0.7350776815407725,2.3,20,0.0762769922426415,20,0.04586124848452884
2054,2061,2011,1,1,2693.052489493765,0.007102812,149.929061247829,229.33189646300832,5031.260993831305,5921.586012190548,234012.1392479677,22814900.0,0.9999998185233181,0.8941560067386103,0.02565,0.02758,0.0083,1793.6676352149198,1.1555051595726118,1.3971333184746717,65035.08467059172,0.00732,0.001076,0,1.1058439932613897,78375.57848356092,1.185226988207432,0.0,1.5,2.7,0.0283,149580.69474236094,2.3,162872.4489165855,1.0888600911843496,0.5028666815253282,80,0.696,80,0.0215,0.003551406,0.003647405453258886,3.405456603903416,3962.6448387013515,702.9519144581918,909.9801087203143,4.128826530612245,0.9489795918367347,958.903770479471,0.7219387755102041,0.01113990881565051,744,3237,566,0.0,0.5575,0,94,2,0.0,39.632813508089995,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,596077.5151616735,3725.4844697604594,0.29,400000,0,0,120,1221.1733827537503,575.614125,99762.52285504094,140,385.99946698720606,42.828,15906.325437191994,932,50604.17825980338,871,348.3,3474.992617528232,645,171930.8061443055,1108238.4926419926,17066872.78668669,16.3,0.18,0.05,0.77,892425.0,3989658.5735111735,2.3,0.3,0.2959556699707313,0.6806980409326819,0.69,0.01,0.023346289096586786,16.3,12.8,22164769.852839854,1221326208.0,361458416.1414527,28513434.733206086,831354357.1253412,323116.2873264704,0.00113,67729.375,0.001,4731.8,9,223655.65618216494,4731800.0,59937500.0,3.439,0.0475850471589966,42765,45534,26284,261414,40,10720,486.0404303600802,2.1903333333333332,113658.26086956523,0.7347089202159783,2.3,20,0.0763893937311993,20,0.045809589342032817
2055,2061,2011,1,1,2683.0434279401197,0.007052718,150.91885765841647,230.42916023953416,5055.333617499983,5928.827672103072,235131.79616278995,22814900.0,0.9999998201423154,0.8909864685564826,0.02565,0.02758,0.0083,1818.4726694959304,1.1385056882665523,1.3934539197816187,65934.46952487057,0.00732,0.001076,0,1.1090135314435174,78525.50754480876,1.1907736800261557,0.0,1.5,2.7,0.0283,151649.2799072023,2.3,163651.73012930178,1.079146107580887,0.5065460802183812,80,0.696,80,0.0215,0.003526359,0.0034573063863694064,3.393447803708501,3976.5348652712573,714.7962381582588,913.2118175383043,4.128826530612245,0.9489795918367347,962.3092270833744,0.7219387755102041,0.020853892419113035,744,3237,566,0.0,0.5575,0,94,2,0.1,39.632813508089995,75,0,0,3.963281350809,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,596077.5151616735,3725.4844697604594,0.29,400000,0,0,120,1248.8372387666684,575.614125,100212.56601239959,140,385.99946698720606,42.828,15906.325437191994,932,50832.4610207824,871,348.3,3474.992617528232,645,172636.7959186561,1108238.4926419926,17066872.78668669,16.3,0.18,0.05,0.77,892425.0,3989658.5735111735,2.3,0.3,0.2958309314909247,0.6804111424291268,0.69,0.01,0.02375792607994854,16.3,12.8,22164769.852839854,1227353088.0,363089007.29130286,29159363.938700575,835104716.7699966,326915.261614686,0.00113,67729.375,0.001,4731.8,9,226748.64069602988,4731800.0,59937500.0,3.439,0.04679655293960016,43229,45665,26200,262704,40,10760,486.1113311772117,2.183333333333333,114219.13043478262,0.7342128913910632,2.3,20,0.07660916380584214,20,0.04576156936491259
2056,2061,2011,1,1,2673.911708643046,0.007003325,151.89099672208133,231.51100499007993,5079.0679666191,5936.1426301347265,236235.71937763257,22814900.0,0.9999998216367016,0.8879170689193765,0.02565,0.02758,0.0083,1842.3175310138208,1.12281463262363,1.3898931253320175,66799.04028331475,0.00732,0.001076,0,1.1120829310806235,78676.42640246717,1.1961451293910912,0.0,1.5,2.7,0.0283,153637.79265162392,2.3,164420.06068683226,1.0701797900706456,0.5101068746679825,80,0.696,80,0.0215,0.0035016625,0.0032781440598307504,3.3815648428017897,3990.3845372442424,725.9756631093813,916.4321302499868,4.128826530612245,0.9489795918367347,965.7026748870828,0.7219387755102041,0.029820209929354496,744,3237,566,0.0,0.5575,0,94,2,0.0,43.596094858898994,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,655685.2666778408,4098.032916736505,0.29,400000,0,0,120,1274.687968887874,575.614125,100484.06084375414,140,424.59941368592666,42.828,17496.957980911193,932,50970.17579031007,871,348.3,3822.4918792810554,645,175048.58800183027,1219062.341906192,18773560.065355357,16.3,0.18,0.05,0.77,892425.0,4388624.430862291,2.3,0.3,0.29570488264420963,0.6801212300816821,0.69,0.01,0.02417388727410818,16.3,12.8,24381246.83812384,1231202816.0000002,364072684.2165005,29762958.08554856,837367173.6979511,332300.3125361497,0.00113,67729.375,0.001,4731.8,9,229721.89953431944,4731800.0,59937500.0,3.439,0.046075924717272725,43217,46427,26401,263528,40,10800,485.35628568963995,2.200083333333333,114577.39130434784,0.7409911949937082,2.3,20,0.07080683730356117,20,0.045717049176359964
2057,2061,2011,1,1,2665.5980596116565,0.00695462,152.84591423376938,232.57781894521548,5102.472558491972,5943.53702809489,237324.30504613827,22814900.0,0.9999998230180771,0.8849452372208948,0.02565,0.02758,0.0083,1865.252898432835,1.1083101902818409,1.3864445538305818,67630.63446094398,0.00732,0.001076,0,1.1150547627791052,78828.31739918925,1.2013458348634343,0.0,1.5,2.7,0.0283,155550.45926017116,2.3,165177.71631211223,1.061891537303909,0.5135554461694182,80,0.696,80,0.0215,0.00347731,0.003112298373233324,3.369806317655125,4004.196798697782,736.549799995946,919.6411662742784,4.128826530612245,0.9489795918367347,969.0842397298846,0.7219387755102041,0.03810846269609099,744,3237,566,0.0,0.5575,0,94,2,0.0,43.596094858898994,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,655685.2666778408,4098.032916736505,0.29,400000,0,0,120,1304.8176728138922,575.614125,101057.84503797656,140,424.59941368592666,42.828,17496.957980911193,932,51261.22574390115,871,348.3,3822.4918792810554,645,175943.55185356978,1219062.341906192,18773560.065355357,16.3,0.18,0.05,0.77,892425.0,4388624.430862291,2.3,0.3,0.2955775188563958,0.6798282933697104,0.69,0.01,0.024594187773893824,16.3,12.8,24381246.83812384,1238766784.0,366151612.4564368,30466462.893758573,842148708.6498047,336055.12876475614,0.00113,67729.375,0.001,4731.8,9,232581.75191118635,4731800.0,59937500.0,3.439,0.045414444481804365,43485,46128,26560,265147,40,10840,486.0960377631717,2.2133333333333334,115281.3043478261,0.7413633922550181,2.3,20,0.070350825837092,20,0.04567589483888974
2058,2061,2011,1,1,2658.0475787440955,0.006906587,153.7840433819984,233.62998838799268,5125.555867695757,5951.016420190564,238397.9473346864,22814900.0,0.9999998242967043,0.8820684281453495,0.02565,0.02758,0.0083,1887.326417978147,1.0948846049417058,1.383102207993738,68430.9796221228,0.00732,0.001076,0,1.1179315718546505,78981.16331342302,1.2063802507456385,0.0,1.5,2.7,0.0283,157391.25313088243,2.3,165924.97134494173,1.0542197742524033,0.516897792006262,80,0.696,80,0.0215,0.0034532935,0.0029585156473765227,3.35816923626467,4017.9710856338907,746.5714490007248,922.8390436981756,4.128826530612245,0.9489795918367347,972.4540460475398,0.7219387755102041,0.04578022574759673,744,3237,566,0.0,0.5575,0,94,2,0.0,43.596094858898994,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,655685.2666778408,4098.032916736505,0.29,400000,0,0,120,1332.7338075288783,575.614125,101423.77522916188,140,424.59941368592666,42.828,17496.957980911193,932,51446.84250754589,871,348.3,3822.4918792810554,645,176523.01494311483,1219062.341906192,18773560.065355357,16.3,0.18,0.05,0.77,892425.0,4388624.430862291,2.3,0.3,0.29544883560067253,0.6795323218815468,0.69,0.01,0.025018842517780658,16.3,12.8,24381246.83812384,1243793856.0000002,367477446.48247063,31118282.607847158,845198126.9096824,339386.97886359517,0.00113,67729.375,0.001,4731.8,9,235334.13892048033,4731800.0,59937500.0,3.439,0.044804820817581956,43717,46461,26637,266223,40,10880,485.86924396697424,2.21975,115749.13043478262,0.7404552636323438,2.3,20,0.07085869145024998,20,0.045637976843506914
2059,2061,2011,1,1,2651.2093836145295,0.006859213,154.70581417997468,234.66789711805782,5148.326314324738,5958.585805325275,239457.03787556922,22814900.0,0.9999998254816932,0.8792841245487997,0.02565,0.02758,0.0083,1908.582907592072,1.0824422215618286,1.3798604486026456,69201.70078288876,0.00732,0.001076,0,1.1207158754512003,79134.94735680502,1.2112527820396006,0.0,1.5,2.7,0.0283,159163.91180064413,2.3,166662.09836139617,1.0471098408924735,0.5201395513973545,80,0.696,80,0.0215,0.0034296065,0.0028156880298290804,3.3466519163167354,4031.7069461332144,756.0875391553179,926.0258777693247,4.128826530612245,0.9489795918367347,975.8122152838044,0.7219387755102041,0.05289015910752654,744,3237,566,0.0,0.5575,0,94,2,0.0,43.596094858898994,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,655685.2666778408,4098.032916736505,0.29,400000,0,0,120,1361.2803424119977,575.614125,101804.88580955638,140,424.59941368592666,42.828,17496.957980911193,932,51640.15946861555,871,348.3,3822.4918792810554,645,177125.9890194621,1219062.341906192,18773560.065355357,16.3,0.18,0.05,0.77,892425.0,4388624.430862291,2.3,0.3,0.29531882835079154,0.6792333052068206,0.69,0.01,0.025447866442387942,16.3,12.8,24381246.83812384,1249017152.0,368858281.9186825,31784821.668347757,848374048.4129698,342640.46301181655,0.00113,67729.375,0.001,4731.8,9,237984.64899235443,4731800.0,59937500.0,3.439,0.04424090897909719,44177,46590,26640,267341,40,10920,485.7502557588081,2.22,116235.21739130435,0.7396984051540108,2.3,20,0.07105543218327515,20,0.045603169975210495
2060,2061,2011,1,1,2645.0362920863313,0.006812485,155.61165294292493,235.69192595841406,5170.7922531692875,5966.249658604564,240501.96526368783,22814900.0,0.9999998265811566,0.8765898400712169,0.02565,0.02758,0.0083,1929.0645458007714,1.0708978556109332,1.3767139705020974,69944.32725891122,0.00732,0.001076,0,1.1234101599287831,79289.653170985,1.2159677798753705,0.0,1.5,2.7,0.0283,160871.9526954958,2.3,167389.36782352673,1.0405130603491046,0.5232860294979025,80,0.696,80,0.0215,0.0034062425,0.0026828331804746803,3.335252547708909,4045.404028477973,765.1399180581868,929.2017821388906,4.128826530612245,0.9489795918367347,979.1588672001212,0.7219387755102041,0.059486939650895417,744,3237,566,0.0,0.5575,0,94,2,0.1,43.596094858898994,75,0,0,4.3596094858899,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,655685.2666778408,4098.032916736505,0.29,400000,0,0,120,1393.1181158924626,575.614125,102395.65336468829,140,424.59941368592666,42.828,17496.957980911193,932,51939.82417049407,871,348.3,3822.4918792810554,645,178048.259049953,1219062.341906192,18773560.065355357,16.3,0.18,0.05,0.77,892425.0,4388624.430862291,2.3,0.3,0.2951874925868364,0.6789312329497237,0.69,0.01,0.02588127446343987,16.3,12.8,24381246.83812384,1256824064.0,370998744.0749576,32528208.552639917,853297111.3724024,346116.6254933487,0.00113,67729.375,0.001,4731.8,9,240538.5414433957,4731800.0,59937500.0,3.439,0.04371749429162081,44242,46574,26590,269012,40,10960,486.6606349852831,2.2158333333333333,116961.7391304348,0.740319351880305,2.3,20,0.07103103023189218,20,0.04557135318201408
2061,2061,2011,1,1,2639.4845307334786,0.006766389,156.50198180982326,236.70245230317988,5192.961963794252,5974.0119619744855,241533.1145950815,22814900.0,0.9999998276023411,0.8739831214918905,0.02565,0.02758,0.0083,1948.8110465633272,1.0601754187076975,1.3736577803834347,70660.29900519678,0.00732,0.001076,0,1.1260168785081095,79445.26482392792,1.2205295373891918,0.0,1.5,2.7,0.0283,162518.68771195257,2.3,168107.04775817672,1.0343859535472557,0.5263422196165654,80,0.696,80,0.0215,0.0033831945,0.002559077248806995,3.3239687022132003,4059.0620661342987,773.7660165694066,932.3668687402878,4.128826530612245,0.9489795918367347,982.4941197478302,0.7219387755102041,0.06561404645274432,744,3237,566,0.0,0.5575,0,94,2,0.0,47.95570434478889,75,0,0,0.0,0,12000,150,0,0,0,20,80,10,61.1,0.65,160,721253.7933456249,4507.836208410155,0.29,400000,0,0,120,1421.665934789037,575.614125,102709.55259396965,140,467.0593550545193,42.828,19246.65377900231,932,52099.04841723099,871,348.3,4204.74106720916,645,180724.33527225567,1340968.576096811,20650916.07189089,16.3,0.18,0.05,0.77,892425.0,4827486.873948519,2.3,0.3,0.295054823821052,0.6786260947884196,0.69,0.01,0.02631908139052837,16.3,12.8,26819371.52193622,1261243776.0000002,372136060.12307847,33194777.59384134,855912938.2830805,351254.9285511274,0.00113,67729.375,0.001,4731.8,9,243000.76827887172,4731800.0,59937500.0,3.439,0.04323012291015955,43896,47292,26931,269958,40,11000,486.28588123482376,2.24425,117373.04347826088,0.7482383340074557,2.3,20,0.0655691525456389,20,0.04554240944742075
